,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25832,30.0,services,married,professional.course,no,yes,no,cellular,nov,wed,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
40312,71.0,retired,married,basic.9y,no,yes,yes,cellular,jul,fri,6.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes
7620,48.0,technician,single,unknown,no,yes,no,telephone,may,fri,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
19569,36.0,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
17090,50.0,retired,married,professional.course,no,yes,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
17088,34.0,blue-collar,single,unknown,no,no,yes,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
39400,35.0,admin.,divorced,high.school,no,yes,no,telephone,apr,thu,3.0,999.0,1.0,failure,-1.8,93.749,-34.6,0.635,5008.7,yes
3863,44.0,admin.,married,university.degree,unknown,no,no,telephone,may,fri,6.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
36527,40.0,services,married,high.school,unknown,no,no,cellular,jun,wed,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
38089,38.0,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,1.0,3.0,1.0,success,-3.4,92.379,-29.8,0.768,5017.5,yes
33746,31.0,unemployed,married,basic.9y,no,no,no,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
39697,28.0,student,single,high.school,no,no,yes,cellular,may,wed,1.0,3.0,5.0,success,-1.8,93.876,-40.0,0.69,5008.7,yes
20946,41.0,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
16033,31.0,admin.,single,university.degree,no,yes,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15472,26.0,admin.,single,high.school,no,no,no,cellular,jul,fri,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
13409,34.0,admin.,married,high.school,no,no,no,cellular,jul,wed,5.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
16703,31.0,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,wed,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
39851,30.0,self-employed,married,university.degree,no,no,no,cellular,jun,mon,4.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
26416,31.0,blue-collar,married,professional.course,unknown,no,no,cellular,nov,thu,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
31701,36.0,technician,single,high.school,no,yes,no,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3264,41.0,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes
39295,52.0,admin.,married,university.degree,no,no,no,cellular,mar,tue,1.0,6.0,2.0,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes
26344,29.0,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
28043,28.0,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
27901,26.0,student,single,high.school,no,no,no,cellular,mar,thu,1.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
31865,34.0,services,married,professional.course,unknown,,yes,cellular,may,thu,8.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23527,41.0,technician,divorced,professional.course,no,yes,yes,cellular,aug,thu,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
10977,41.0,services,married,high.school,no,unknown,unknown,telephone,jun,wed,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
30359,36.0,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
14813,30.0,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
28715,47.0,admin.,single,high.school,no,no,no,cellular,apr,thu,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
37636,46.0,entrepreneur,married,high.school,no,yes,no,cellular,aug,mon,1.0,999.0,0.0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
38694,24.0,unemployed,married,high.school,no,yes,no,cellular,nov,mon,,999.0,1.0,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
21104,35.0,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15211,28.0,blue-collar,single,unknown,no,no,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
36569,52.0,admin.,married,university.degree,no,yes,yes,cellular,jun,wed,2.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
40141,29.0,technician,single,basic.9y,no,yes,no,telephone,jul,wed,1.0,6.0,1.0,success,-1.7,94.215,-40.3,0.84,4991.6,yes
39244,46.0,admin.,married,university.degree,no,no,no,telephone,mar,thu,1.0,3.0,1.0,success,-1.8,93.369,-34.8,0.65,5008.7,no
13705,31.0,admin.,married,high.school,no,yes,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
30847,37.0,management,single,university.degree,no,yes,no,cellular,may,tue,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.344,5099.1,no
2040,49.0,management,divorced,high.school,unknown,yes,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
15866,57.0,blue-collar,married,professional.course,unknown,yes,no,cellular,jul,mon,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
24220,33.0,blue-collar,single,basic.9y,no,yes,no,cellular,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
35636,28.0,services,single,high.school,no,yes,no,cellular,may,mon,6.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
20135,47.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38556,72.0,retired,married,basic.6y,no,yes,yes,cellular,oct,thu,3.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
15963,32.0,admin.,married,high.school,no,no,no,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
3057,60.0,retired,married,high.school,no,no,no,telephone,may,wed,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
10462,36.0,blue-collar,single,university.degree,unknown,no,no,telephone,jun,mon,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
21297,31.0,technician,married,professional.course,no,no,no,cellular,aug,mon,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38200,37.0,housemaid,single,university.degree,no,no,no,cellular,oct,tue,3.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,yes
36225,29.0,admin.,single,high.school,no,yes,no,cellular,jun,mon,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
2846,38.0,admin.,married,university.degree,no,no,no,telephone,may,wed,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
41003,37.0,management,married,university.degree,no,yes,no,cellular,oct,thu,3.0,5.0,5.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
15605,26.0,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
18471,37.0,unemployed,single,university.degree,no,yes,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
38839,25.0,admin.,single,university.degree,no,no,yes,cellular,nov,mon,1.0,7.0,2.0,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
30153,35.0,services,married,high.school,no,yes,no,cellular,apr,thu,1.0,5.0,1.0,success,-1.8,93.075,-47.1,1.365,5099.1,yes
30471,36.0,unemployed,single,university.degree,no,yes,no,cellular,may,mon,4.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
3245,27.0,services,single,high.school,unknown,no,no,telephone,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
31249,27.0,admin.,married,high.school,no,no,yes,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
39190,74.0,retired,married,unknown,no,no,yes,cellular,mar,fri,2.0,999.0,0.0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes
32225,55.0,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
27983,49.0,admin.,married,basic.6y,no,yes,no,cellular,apr,wed,2.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes
1495,41.0,technician,married,professional.course,no,no,no,telephone,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
13710,31.0,admin.,married,high.school,no,no,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
23909,51.0,unknown,married,unknown,unknown,yes,no,cellular,aug,fri,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
760,46.0,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
40280,57.0,blue-collar,married,basic.4y,no,no,yes,cellular,jul,wed,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes
28939,29.0,admin.,single,university.degree,no,no,no,cellular,apr,fri,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
15042,32.0,admin.,married,university.degree,no,no,no,cellular,jul,thu,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
28073,37.0,management,married,high.school,no,yes,no,cellular,apr,fri,1.0,999.0,2.0,failure,-1.8,93.075,-47.1,1.479,5099.1,no
33030,37.0,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,mon,3.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
1999,47.0,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29588,26.0,admin.,single,high.school,no,no,no,telephone,apr,mon,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
39195,38.0,technician,single,high.school,no,yes,,cellular,mar,fri,2.0,999.0,0.0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes
20254,52.0,unemployed,married,university.degree,no,yes,no,cellular,aug,mon,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
575,42.0,admin.,married,high.school,no,no,no,telephone,may,tue,3.0,999.0,0.0,nonexistent,1.1,93.994,,4.857,5191.0,no
32328,35.0,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,yes
10244,48.0,services,married,high.school,no,yes,no,telephone,jun,mon,8.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
41004,80.0,retired,married,professional.course,no,yes,no,cellular,oct,thu,1.0,999.0,1.0,failure,-1.1,94.601,-49.5,1.025,4963.6,yes
20343,53.0,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
40709,57.0,admin.,divorced,high.school,no,no,no,cellular,sep,tue,1.0,3.0,5.0,success,-1.1,94.199,-37.5,0.877,4963.6,yes
21655,31.0,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
37704,37.0,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,3.0,9.0,1.0,success,-2.9,92.201,-31.4,0.851,5076.2,yes
5337,49.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,27.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38961,54.0,unemployed,married,high.school,no,yes,no,cellular,dec,wed,1.0,999.0,0.0,nonexistent,-3.0,92.713,-33.0,0.721,5023.5,yes
22198,30.0,technician,married,high.school,no,no,no,cellular,aug,thu,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
7169,37.0,blue-collar,single,professional.course,no,yes,no,telephone,may,thu,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
22964,39.0,technician,divorced,professional.course,unknown,yes,no,cellular,aug,mon,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
38001,30.0,self-employed,single,university.degree,no,no,no,cellular,sep,tue,1.0,999.0,0.0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
38896,34.0,housemaid,single,basic.4y,no,yes,no,cellular,nov,tue,4.0,999.0,0.0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
22323,49.0,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,thu,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10849,38.0,admin.,single,university.degree,no,yes,no,telephone,jun,wed,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
26124,36.0,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,wed,3.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
17032,57.0,self-employed,married,university.degree,no,no,no,telephone,jul,thu,16.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40656,67.0,unknown,divorced,unknown,unknown,yes,no,cellular,sep,wed,2.0,6.0,2.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
83,49.0,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
12835,59.0,housemaid,married,basic.4y,unknown,unknown,unknown,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31469,36.0,technician,single,university.degree,no,no,no,cellular,may,wed,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
6306,34.0,technician,married,professional.course,no,yes,no,telephone,may,tue,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33056,53.0,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,mon,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
17349,56.0,admin.,divorced,basic.6y,unknown,no,yes,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40282,66.0,retired,divorced,high.school,no,no,no,cellular,jul,wed,1.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no
34584,23.0,services,single,basic.9y,no,yes,no,cellular,may,thu,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
9650,36.0,technician,married,high.school,no,no,no,telephone,jun,mon,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
29107,28.0,technician,single,university.degree,no,yes,no,cellular,apr,fri,1.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
11376,36.0,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
13336,27.0,admin.,married,university.degree,no,no,no,telephone,jul,wed,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31934,54.0,admin.,married,high.school,no,no,no,cellular,may,thu,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
2366,35.0,admin.,divorced,university.degree,no,no,yes,telephone,may,tue,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
14021,31.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29114,45.0,blue-collar,married,basic.9y,no,no,yes,cellular,apr,fri,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
28619,71.0,retired,married,high.school,no,yes,no,cellular,apr,wed,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
36283,31.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,jun,mon,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
284,42.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38325,28.0,services,married,basic.9y,no,yes,no,cellular,oct,fri,1.0,2.0,1.0,success,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
23915,31.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
25134,54.0,unemployed,married,basic.9y,no,yes,no,cellular,nov,tue,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
34056,33.0,admin.,single,university.degree,no,no,no,cellular,may,wed,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
12625,52.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
29944,27.0,management,single,university.degree,no,yes,yes,cellular,apr,mon,4.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
8643,25.0,unknown,single,university.degree,no,no,no,telephone,jun,wed,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
26712,37.0,technician,married,professional.course,no,yes,no,cellular,nov,thu,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
38989,,admin.,single,high.school,no,unknown,unknown,cellular,dec,mon,1.0,999.0,1.0,failure,-3.0,92.713,-33.0,0.7170000000000001,5023.5,yes
40188,59.0,technician,married,professional.course,no,yes,no,cellular,jul,fri,2.0,15.0,1.0,success,-1.7,94.215,-40.3,0.861,4991.6,yes
2503,32.0,admin.,married,university.degree,no,yes,no,telephone,may,tue,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
12295,37.0,admin.,single,university.degree,no,no,no,telephone,jul,fri,11.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
16168,48.0,entrepreneur,single,university.degree,no,yes,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
40192,56.0,technician,married,professional.course,no,yes,no,cellular,jul,mon,2.0,13.0,1.0,success,-1.7,94.215,-40.3,0.87,4991.6,yes
40903,31.0,technician,single,professional.course,no,yes,no,cellular,oct,fri,2.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,yes
3382,29.0,technician,single,professional.course,no,no,no,telephone,may,thu,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
27855,29.0,technician,single,professional.course,no,no,no,cellular,mar,tue,2.0,999.0,0.0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
36794,20.0,technician,single,unknown,no,no,no,cellular,jun,mon,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
10135,54.0,housemaid,married,basic.4y,unknown,no,no,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
31560,36.0,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
27837,70.0,retired,married,basic.4y,no,yes,no,cellular,mar,mon,6.0,999.0,1.0,failure,-1.8,92.843,-50.0,1.629,5099.1,no
27544,44.0,technician,single,professional.course,no,yes,no,cellular,nov,fri,4.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
24343,39.0,admin.,married,unknown,no,no,no,cellular,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
40071,25.0,admin.,single,high.school,no,no,no,cellular,jul,thu,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,yes
3774,35.0,student,single,high.school,no,no,yes,telephone,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes
36292,36.0,admin.,married,university.degree,no,no,no,cellular,jun,mon,1.0,3.0,1.0,success,-2.9,92.963,-40.8,1.266,5076.2,yes
41114,60.0,admin.,married,unknown,no,no,no,cellular,nov,tue,1.0,7.0,2.0,success,-1.1,94.767,-50.8,1.046,4963.6,yes
9840,37.0,admin.,married,university.degree,no,no,no,telephone,jun,wed,1.0,999.0,0.0,nonexistent,,94.465,-41.8,4.959,5228.1,yes
8955,48.0,management,married,university.degree,no,no,yes,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
13727,42.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,5.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
4807,33.0,admin.,single,high.school,no,no,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
34892,28.0,admin.,married,high.school,no,no,no,cellular,may,fri,3.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
38063,47.0,management,married,university.degree,no,yes,no,cellular,sep,mon,1.0,3.0,2.0,success,-3.4,92.379,-29.8,0.7709999999999999,5017.5,yes
6017,25.0,admin.,married,high.school,no,yes,yes,telephone,may,tue,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40723,53.0,management,divorced,university.degree,no,no,no,cellular,sep,tue,2.0,3.0,2.0,success,-1.1,94.199,-37.5,0.877,4963.6,yes
20483,53.0,management,married,university.degree,,yes,no,cellular,aug,tue,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
13613,32.0,technician,single,university.degree,no,yes,no,cellular,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
12625,52.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40920,59.0,services,married,university.degree,no,yes,no,cellular,oct,mon,2.0,999.0,2.0,failure,-1.1,94.601,-49.5,0.977,4963.6,yes
16007,38.0,services,single,high.school,unknown,yes,no,cellular,jul,tue,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33589,35.0,admin.,married,high.school,no,yes,,cellular,may,tue,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
39917,37.0,admin.,married,high.school,no,no,no,cellular,jun,wed,3.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.7390000000000001,4991.6,yes
40482,33.0,admin.,married,university.degree,no,no,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes
29747,25.0,self-employed,divorced,university.degree,no,no,no,cellular,apr,mon,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
41154,41.0,technician,married,professional.course,no,yes,no,cellular,nov,mon,2.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.039,4963.6,no
10659,28.0,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,tue,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
24875,43.0,blue-collar,single,basic.4y,no,yes,no,cellular,nov,tue,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
23330,44.0,technician,single,university.degree,no,yes,no,cellular,aug,wed,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
36699,30.0,admin.,married,unknown,no,yes,no,cellular,jun,fri,2.0,4.0,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,yes
14238,30.0,admin.,single,university.degree,no,no,no,cellular,jul,mon,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3837,36.0,technician,married,basic.9y,no,no,no,telephone,may,fri,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
17723,53.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
35078,33.0,admin.,single,high.school,no,no,no,cellular,may,fri,9.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
